Articlenumber;Type;Manufacturer;Model;Modeldescription;Languages;UnitPrice;IsDiscontinued;IsNew;IsSpecialPrice;Stock;DeliveryQuantity;DeliveryDay;EAN;IsVIPPrice;TimeStamp
705498;Handy;Apple;Apple iPhone 11 4G 64GB red EU;"- Type: Smartphone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1700(AWS)/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM
- Dimensions: 150.9 x 75.7 x 8.3 mm
- Weight: 194g
- Display size: 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio), 828 x 1792 pixels
- Display type: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 64GB, 4GB RAM 
- Card slot: No
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA, LTE
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: GPS, A-GPS, Glonass, Galileo, QZSS
- CPU: Apple A13 Bionic (7 nm+)
- Main Camera: Dual: 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
- Selfie Camera: 12 MP, f/2.2, TOF 3D camera
- Oper.System: iOS 13
- Stand-by: max. h
- Talk time: max. h
- Specials: IP68 dust/water resistant (up to 2m for 30 mins), Apple Pay (Visa, MasterCard, AMEX certified), Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Fast battery charging 18W, Qi wireless charging, Reverse wireless charging";;449.5000;False;False;False;5;0.0;;194252097731;0;25/09/2022 09:29
705666;Handy;Samsung;Samsung A32 5G DS 4GB RAM/128GB Awesome Blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Nano-SIM
- Dimensions:164.2 x 76.1 x 9.1 mm
- Weight: 205 g
- Displaysize: 6.5 inches 720 x 1600 pixels
- Displaytype: 	T
- Memory int.: 128GB, 4GB RAM
- Card slot: 	microSDXC (uses shared SIM slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
- Camera: 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 123°, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro) 2 MP, f/2.4, (depth) 
- Oper.System: Android 11, One UI 3.0";;209.5000;False;False;False;78;0.0;;8806090964015;0;25/09/2022 09:29
705685;Handy;Apple;Apple iPhone 11 4G 64GB purple EU;"- Type: Smartphone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1700(AWS)/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM
- Dimensions: 150.9 x 75.7 x 8.3 mm
- Weight: 194g
- Displaysize: 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio), 828 x 1792 pixels
- Displaytype: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 64GB, 4GB RAM 
- Card slot: No
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, GSM, HSDPA, LTE
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: GPS, A-GPS, Glonass, Galileo, QZSS
- CPU: Apple A13 Bionic (7 nm+)
- Main Camera: Dual: 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
- Selfie Camera: 12 MP, f/2.2, TOF 3D camera
- Oper.System: iOS 13
- Stand-by: max. h
- Talk time: max. h
- Specials: IP68 dust/water resistant (up to 2m for 30 mins), Apple Pay (Visa, MasterCard, AMEX certified), Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Fast battery charging 18W, Qi wireless charging, Reverse wireless charging";;469.5000;False;False;False;5;0.0;;194252098356;0;25/09/2022 09:29
705711;Accessoires;Apple;Apple Mac Mini M1 512GB/8GB;"-CPU: Apple M1 Chip, 8-Core CPU
-Graphics: Apple M1 Chip 8-Core GPU, 16-Core Neural Engine
-Memory: 512GB 8GB RAM
-size: 197 x 197 x 36 mm";;739.5000;False;False;False;3;0.0;;194252092255;0;25/09/2022 09:29
705724;Handy;Samsung;Samsung Xcover 5 DS 64GB black EU;"- Enterprise Edition
- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM, dual stand-by
- Dimensions: 147.1 x 71.6 x 9.2 mm
- Weight: 172  g
- Displaysize: 5.3 inches 720 x 1480 pixels
- Displaytype: PLS IPS 
- Memory int.: 64GB, 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
- Camera: 16 MP, f/1.8, PDAF
- Oper.System: 	Android 11, One UI 2.0";;212.5000;False;False;False;33;0.0;;8806092175068;0;25/09/2022 09:29
705775;Smarthome;Apple;Apple Mac Mini M1 256GB/8GB;"-CPU: Apple M1 Chip, 8-Core CPU
-Graphics: Apple M1 Chip 8-Core GPU, 16-Core Neural Engine
-Memory: 256GB 8GB RAM
-size: 197 x 197 x 36 mm";;577.5000;False;False;False;9;0.0;;194252091838;0;25/09/2022 09:29
705813;Handy;OnePlus;OnePlus 9 Pro 12/256 Stellar Black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G
- Sim-type: Nano-SIM, dual stand-by
- Dimensions: 163.2 x 73.6 x 8.7 mm
- Weight: 197 g
- Displaysize: 6.7 inches 1440 x 3216 pixels
- Displaytype: LTPO Fluid2 AMOLED
- Memory int.: 256GB, 12GB RAM
- Card slot: yes up to  GB
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core 1x2.84 GHz Kryo 680 & 3x2.42 GHz Kryo 680 & 4x1.80 GHz Kryo 680
- Camera: 48 MP, f/1.8, 23mm (wide), 1/1.43"", 1.12µm, omnidirectional PDAF, Laser AF, OIS 8 MP, f/2.4, 77mm (telephoto), 1.0µm, PDAF, OIS, 3.3x optical zoom 50 MP, f/2.2, 14mm (ultrawide), 1/1.56"", 1.0µm
2 MP, f/2.4, (depth)
- Oper.System: 	Android 11, OxygenOS 11";;549.5000;False;False;False;8;0.0;;6921815616016;0;25/09/2022 09:29
705833;Handy;Apple;Apple iPhone 12 64GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Single SIM (Nano-SIM and/or eSIM)
- Dimensions: 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
- Weight: 164 g 
- Displaysize: 6.1 inches 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
- Displaytype: Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
- Memory int.: 64GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: 	Hexa-core
- Camera: 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120°, 13mm (ultrawide), 1/3.6""
- Oper.System: iOS 14.1";;629.5000;False;False;False;32;0.0;;194252029398;0;25/09/2022 09:29
705955;Handy;Apple;Apple iPhone 12 64GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Single SIM (Nano-SIM and/or eSIM)
- Dimensions: 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
- Weight: 164 g 
- Displaysize: 6.1 inches 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
- Displaytype: Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
- Memory int.: 64GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: 	Hexa-core
- Camera: 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120°, 13mm (ultrawide), 1/3.6""
- Oper.System: iOS 14.1";;629.5000;False;False;False;2;0.0;;194252029367;0;25/09/2022 09:29
705961;Handy;Apple;Apple iPhone 12 64GB purple DE;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Single SIM (Nano-SIM and/or eSIM)
- Dimensions: 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
- Weight: 164 g 
- Displaysize: 6.1 inches 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
- Displaytype: Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
- Memory int.: 64GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: 	Hexa-core
- Camera: 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120°, 13mm (ultrawide), 1/3.6""
- Oper.System: iOS 14.1";;639.5000;False;False;False;19;0.0;;194252430071;0;25/09/2022 09:29
705995;Handy;Xiaomi;Xiaomi Redmi Note 10 pro 6/128 glacier blue;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164 x 76.5 x 8.1 mm
- Weight: 193 g
- Displaysize: 6.67 inches 1080 x 2400 pixels
- Displaytype:  AMOLED
- Memory int.: 128GB, 6GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
- Camera: 108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, dual pixel PDAF 8 MP, f/2.2, 118° (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro), AF 2 MP, f/2.4, (depth)
- Oper.System: 	Android 11, MIUI 12";;209.5000;False;False;False;17;0.0;;6934177734724;0;25/09/2022 09:29
706014;Smarthome;Apple;Acc. Apple HomePod mini Space Gray;"- Dimensions: 84.3 mm high x 97.9 mm wide
- Weight: 345 grams
- Full-range driver and dual passive radiators for deep bass and crisp high frequencies
- Custom acoustic waveguide for a 360º sound field
- Acoustically transparent fabric
- Computational audio for real-time tuning
- Four-microphone design for far-field Siri
- Multi-room audio with AirPlay
- Stereo pair capable
- 802.11n Wi-Fi
- Direct guest access
- Bluetooth 5.0
- Ultra Wideband chip for device proximity";;78.5000;False;False;False;29;0.0;;0190199710313;0;25/09/2022 09:29
706021;Accessoires;Apple;Acc. Apple EarPods Headphone with Lightning Connector;;;15.1000;False;False;False;58;0.0;;190198001733;0;25/09/2022 09:29
706032;Handy;Xiaomi;Xiaomi Redmi Note 10S 6/64 Onyx Gray  EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 160.5 x 74.5 x 8.3 mm
- Weight: 178.8g
- Displaysize: 6.43"" 1080 x 2400 pixels
- Displaytype:  	AMOLED
- Memory int.: 64GB, 6GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
- Camera: 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF 8 MP, f/2.2, 118° (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)
- Oper.System: Android 11, MIUI 12.5";;154.5000;False;False;False;21;0.0;;6934177742033;0;25/09/2022 09:29
706042;Handy;Samsung;Samsung Galaxy S20 FE 5G 6/128GB DS Cloud White EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE   
- 5G Network                                                                                                                             
- Sim-type: Nano-SIM
- Dimensions:159.8 x 74.5 x 8.4 mm (6.29 x 2.93 x 0.33 in) 
- Weight: 	190 g (6.70 oz)
- Displaysize: 1080 x 2400 pixels, 20:9 ratio (~407 ppi density)
- Displaytype: Super AMOLED capacitive touchscreen, 16M colors 
- Memory int.: 128GB, 6GB RAM
- Card slot: microSDXC (uses shared SIM slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer, Bixby natural language commands and dictation 
- CPU: Qualcomm SM8250 Snapdragon 865, 64bit
- Camera: 12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS
8 MP, f/2.0, 73mm (telephoto), 1/4.5"", 1.0µm, PDAF, OIS, 3x optical zoom
12 MP, f/2.2, 123°, 13mm (ultrawide), 1/3.0"", 1.12µm
- Oper.System: Android 10, One UI 2.5";;369.5000;False;False;False;13;0.0;;8806090709937;0;25/09/2022 09:29
706115;Handy;Xiaomi;Xiaomi Redmi Note 10 pro 8/128 blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164 x 76.5 x 8.1 mm
- Weight: 193 g
- Displaysize: 6.67 inches 1080 x 2400 pixels
- Displaytype:  AMOLED
- Memory int.: 128GB, 8GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
- Camera: 108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, dual pixel PDAF 8 MP, f/2.2, 118° (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro), AF 2 MP, f/2.4, (depth)
- Oper.System: 	Android 11, MIUI 12";;219.5000;False;False;False;47;0.0;;6934177734526;0;25/09/2022 09:29
706166;Tablet;Apple;"Apple iPad Pro 11"" 256GB only WiFi space gray 2021 EU";"- Type: Tablet 
- 2G Network: N/A
- 3G Network: N/A
- 4G Network: N/A
- Sim-type: no
- Dimensions: 247.6 x 178.5 x 5.9 mm
- Weight: 466g
- Display size: 11.0 inches, 366.5 cm2 (~82.9% screen-to-body ratio)
- Display type: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 256GB 8GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: only WiFi
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core 
- Main Camera: 12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF
10 MP, f/2.4, 11mm (ultrawide)
TOF 3D LiDAR scanner (depth)
- Selfie Camera: 12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF 10 MP, f/2.4, 125° (ultrawide)
TOF 3D LiDAR scanner (depth)
- Oper.System: iPadOS 14.5.1, upgradable to iPadOS 14.6";;799.5000;False;False;False;8;0.0;;194252185827;0;25/09/2022 09:29
706178;Handy;Xiaomi;Xiaomi Redmi Note 10 5G 4/128GB Nighttime Blue  EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 160.5 x 74.5 x 8.3 mm
- Weight: 178.8 g
- Displaysize: 6.43"" 1080 x 2400 pixels
- Displaytype:  Super AMOLED
- Memory int.: 128GB, 4GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.2 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver)
- Camera: 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 8 MP, f/2.2, 118° (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth) 
- Oper.System: Android 11, MIUI 12";;149.5000;False;False;False;15;0.0;;6934177740589;0;25/09/2022 09:29
706242;Accessoires;Samsung;Acc. Samsung Galaxy Buds Live Wireless Earbuds Mystic White;"- 	Type: Earbuds
- 	Dimensions: 16.5 mm x 27.3 mm
- 	Weight: Buds: 6 g / Case: 41 g
- 	Bluetooth Version: Bluetooth v5.0
- 	Bluetooth Profiles: N/A
- 	Compatible Specification of Smartphone: Android 5.0 or higher with minimum of 1.5GB RAM, iOs 10 or higher
- 	Package Contents: Earbuds, Quick Start Guide, USB Cable, Wingtips (S, M, L), Charging Case
- 	Wireless: Yes
- 	Features: Get up to 21 hours of battery life when you are on the go with a case that doubles as a wireless charger. One full charge provides up to six hours of play time, charging case provides an additional 15 hours. Running low on power but in a rush to get out the door? A quick 5-minute charge in the case will get you up to 1.5 hours of play time. Bixby Voice Wake-Up-Funktion, active noise cancelling.";;49.5000;False;False;False;27;0.0;;8806090486838;0;25/09/2022 09:29
706250;Tablet;Samsung;Samsung A7 Lite 32GB 8.7 WIFI gray EU;"- Type: Tablet 
- WIFI Only
- Dimensions: 212.5 x 124.7 x 8 mm
- Weight: 366 g
- Displaysize: 8.7 inches 800 x 1340 pixels
- Displaytype: TFT
- Memory int.: 32GB 3GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: only WiFi
- Connectivity: WiFi, Bluetooth
- CPU: Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
- Main Camera: 8 MP, AF
- Oper.System: Android 11, One UI 3.1";;115.5000;False;False;False;42;0.0;;8806092230408;0;25/09/2022 09:29
706304;Handy;Apple;Apple iPhone 12 64GB white EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Single SIM (Nano-SIM and/or eSIM)
- Dimensions: 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
- Weight: 164 g 
- Displaysize: 6.1 inches 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
- Displaytype: Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
- Memory int.: 64GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: 	Hexa-core
- Camera: 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120°, 13mm (ultrawide), 1/3.6""
- Oper.System: iOS 14.1";;617.5000;False;False;False;19;0.0;;194252029732;0;25/09/2022 09:29
706349;Handy;Samsung;Samsung S21 G991 5G Dual Sim 8GB RAM 128GB - Grey EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Nano-SIM
- Dimensions: 151.7 x 71.2 x 7.9 mm
- Weight: 169 g
- Displaysize: 6.2"" 1080 x 2400 pixels
- Displaytype: Dynamic AMOLED 2X, 120Hz, HDR10+, 1300 nits (peak)
- Memory int.: 128GB, 8GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: Octa-core (1x2.9 GHz Cortex-X1 & 3x2.80 GHz Cortex-A78 & 4x2.2 GHz Cortex-A55)
- Camera: 12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS 64 MP, f/2.0, 29mm (telephoto), 1/1.72"", 0.8µm, PDAF, OIS, 1.1x optical zoom, 3x hybrid zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"" 1.4µm, Super Steady video
- Oper.System: 	Android 11, One UI 3.1";;499.5000;False;False;False;23;0.0;;8806092114289;0;25/09/2022 09:29
706382;Handy;Xiaomi;Xiaomi Redmi Note 10 pro 8/128 gray EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164 x 76.5 x 8.1 mm
- Weight: 193 g
- Displaysize: 6.67 inches 1080 x 2400 pixels
- Displaytype:  AMOLED
- Memory int.: 128GB, 8GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.3 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
- Camera: 108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, dual pixel PDAF 8 MP, f/2.2, 118° (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro), AF 2 MP, f/2.4, (depth)
- Oper.System: 	Android 11, MIUI 12";;219.5000;False;False;False;100;0.0;;6934177734717;0;25/09/2022 09:29
706438;Tablet;Apple;"Apple iPad Pro 12.9"" 256GB 2021 only WiFi space gray EU";"- Type: Tablet 
- 2G Network: N/A
- 3G Network: N/A
- 4G Network: N/A
- Sim-type: no
- Dimensions: 280.6 x 214.9 x 6.4 mm
- Weight: 682 g
- Display size: 12.9 inches, 2048 x 2732 pixels
- Display type: Liquid Retina XDR mini-LED LCD, 120Hz, HDR10, Dolby Vision
- Memory int.: 256GB 8GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: only WiFi
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core 
- Main Camera: 12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF, 10 MP, f/2.4, 125° (ultrawide),TOF 3D LiDAR scanner (depth)
- Oper.System: iPadOS 14.5.1, upgradable to iPadOS 14.6";;1019.5000;False;False;False;20;0.0;;194252195277;0;25/09/2022 09:29
706439;Tablet;Apple;"Apple iPad Pro 12.9"" 256GB 2021 only WiFi silver  EU";"- Type: Tablet 
- 2G Network: N/A
- 3G Network: N/A
- 4G Network: N/A
- Sim-type: no
- Dimensions: 280.6 x 214.9 x 6.4 mm
- Weight: 682 g
- Display size: 12.9 inches, 2048 x 2732 pixels
- Display type: Liquid Retina XDR mini-LED LCD, 120Hz, HDR10, Dolby Vision
- Memory int.: 256GB 8GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: only WiFi
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core 
- Main Camera: 12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF, 10 MP, f/2.4, 125° (ultrawide),TOF 3D LiDAR scanner (depth)
- Oper.System: iPadOS 14.5.1, upgradable to iPadOS 14.6";;1019.5000;False;False;False;14;0.0;;194252195543;0;25/09/2022 09:29
706478;Smartwatch;Huawei;Smartwatch Huawei Watch GT2 Pro Sport  Night Black EU;"- Dimensions: 46.7 x 46.7 x 11.4 mm)
- Weight: 52 g 
- Display size: 1.39 inches
- Display type: AMOLED
- Memory int.: 4GB 32MB RAM
- Connectivity: Bluetooth BT 5.1, LE, EDR
- Features: Accelerometer, gyro, heart rate, barometer, compass, SpO2, VO2max";;114.5000;False;False;False;24;0.0;;6972453166494;0;25/09/2022 09:29
706683;Tablet;Samsung;Samsung Tab S7 FE 12.4 64GB Wifi silver EU;"- WIFI Only
- Dimensions: 284.8 x 185 x 6.3 mm 
- Weight: 608 g
- Displaysize: 12.4 inches, 1600 x 2560 pixels
- Displaytype: 	TFT
- Memory int.: 64GB 4GB RAM
- Card slot: 	microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: only WiFi
- Connectivity: WiFi, Bluetooth
- CPU: Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)
- Main Camera: 8 MP, AF
- Oper.System: Android 11, One UI 3.1";;369.5000;False;False;False;36;0.0;;8806092765597;0;25/09/2022 09:29
706710;Handy;Apple;Apple iPhone 13 5G 128GB midnight EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
- Weight: 174 g 
- Displaysize: 6.1 inches
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (typ), 1200 nits (peak)
- Memory int.: 128GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120°, 13mm (ultrawide)
- Oper.System: 	iOS 15";;739.5000;False;False;False;20;0.0;;194252707074;0;25/09/2022 09:29
706717;Handy;Apple;Apple iPhone 13 mini 128GB midnight EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 131.5 x 64.2 x 7.7 mm (5.18 x 2.53 x 0.30 in)
- Weight: 141 g 
- Displaysize: 5.4 inches
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (typ), 1200 nits (peak)
- Memory int.: 128GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120°, 13mm (ultrawide)
- Oper.System: 	iOS 15";;657.5000;False;False;False;22;0.0;;194252689509;0;25/09/2022 09:29
